"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","cod_grupo","des_grupo","cod_funcion","des_funcion","cod_subfuncion","des_subfuncion","cod_programa","des_programa","cod_subprograma","des_subprograma","fecha_referencia","credito_inicial","modificaciones","credito_total","gastos_comprometidos","obligaciones_reconocidas","pagos_netos"
"010","Universidad Complutense de Madrid","2015","8","Activos Financieros","83","Activos Financieros","831","Préstamos a Largo Plazo","83108","Préstamos","8310800","Prestamos","02","VR.PT.ECON.-GERENCIA","0237","TESORERIA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","9","Formación y Asistencia al Personal","90","Formación y Asistencia al Personal","900","Formación y Asistencia al Personal","9000","Formación y Asistencia al Personal","(no informado)","(no informado)","31122015","0","52990","52990","52990","52990","52990"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22613","Fondo Contingencia","2261300","Fondo Contingencia","02","VR.PT.ECON.-GERENCIA","0241","SV.P.C. PRESUPUESTO","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","500000","-500000","0","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22618","F.Contingencia PEF 2013/2016","2261800","F.Contingencia PEF 2013/2016","02","VR.PT.ECON.-GERENCIA","0241","SV.P.C. PRESUPUESTO","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","7009000","-7009000","0","0","0","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63013","Fondo de Contingencia","6301300","Fondo de Contingencia","02","VR.PT.ECON.-GERENCIA","0241","SV.P.C. PRESUPUESTO","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","100000","-100000","0","0","0","0"
"010","Universidad Complutense de Madrid","2015","1","Gastos de Personal","15","Incentivos al Rendimiento","151","Gratificaciones","15100","Gratificaciones PAS Funcionario","1510000","Gratificaciones PAS Funcionario","02","VR.PT.ECON.-GERENCIA","0242","EDIFICIO MULTIUSOS","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","750","750","750"
"010","Universidad Complutense de Madrid","2015","1","Gastos de Personal","15","Incentivos al Rendimiento","151","Gratificaciones","15102","Gratificaciones PAS Laboral Fijo","1510200","Gratificaciones PAS Laboral Fijo","02","VR.PT.ECON.-GERENCIA","0242","EDIFICIO MULTIUSOS","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","15000","-2725","12275","9125","9125","9125"
"010","Universidad Complutense de Madrid","2015","1","Gastos de Personal","15","Incentivos al Rendimiento","151","Gratificaciones","15103","Gratificaciones PAS Laboral Eventual","1510300","Gratificaciones PAS Laboral Eventual","02","VR.PT.ECON.-GERENCIA","0242","EDIFICIO MULTIUSOS","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","2400","2400","2400"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","212","Edificios y Otras Construcciones","21200","Edificios y Otras Construcciones","2120000","Edificios y Otras Construcciones","02","VR.PT.ECON.-GERENCIA","0242","EDIFICIO MULTIUSOS","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","1200","900","2100","4132,1","4132,1","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","213","Maquinaria, Instalaciones y Utillaje","21300","Maquinaria, Instalaciones y Utillaje","2130000","Maquinaria, Instalaciones y Utillaje","02","VR.PT.ECON.-GERENCIA","0242","EDIFICIO MULTIUSOS","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","5300","-5300","0","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","216","Equipos para Procesos de Información","21600","Equipos para Procesos de Información","2160000","Equipos para Procesos de Informacion","02","VR.PT.ECON.-GERENCIA","0242","EDIFICIO MULTIUSOS","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","290,43","290,43","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","220","Material Fungible de Oficina","22000","Fungibles de Oficina","2200000","Fungibles de Oficina","02","VR.PT.ECON.-GERENCIA","0242","EDIFICIO MULTIUSOS","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","1100","0","1100","823,39","823,39","799,53"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","220","Material Fungible de Oficina","22003","Fungibles de Informática","2200300","Fungibles de Informática","02","VR.PT.ECON.-GERENCIA","0242","EDIFICIO MULTIUSOS","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","1000","0","1000","511,91","511,91","511,91"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","221","Suministros","22199","Otros Suministros","2219900","Otros Suministros","02","VR.PT.ECON.-GERENCIA","0242","EDIFICIO MULTIUSOS","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","60,66","60,66","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","222","Comunicaciones","22200","Servicios Telefónicos","2220000","Servicios Telefónicos","02","VR.PT.ECON.-GERENCIA","0242","EDIFICIO MULTIUSOS","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","2000","0","2000","0","0","0"
